id_transaksi,id_user,timestamp,tipe_mutasi,deskripsi_mutasi,catatan_mutasi,mcc,nominal,sisa_saldo,kategori_besar_sistem,kategori_detail_sistem,label_anomali,gt_kategori_besar,gt_kategori_detail
TRX-54627,USR-218,2026-03-02 15:00:00,Debit,KMT KRL COMMUTER,-,4111,70887.96,3485333.41,Needs,Transportasi,0,Needs,Transportasi
TRX-53842,USR-224,2026-03-02 15:00:00,Debit,ALFAMART,-,5411,37841.52,3717055.47,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-53847,USR-224,2026-03-02 15:00:00,Debit,ICLOUD/GOOGLE ONE,-,5734,48586.0,3119926.49,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54312,USR-227,2026-03-02 15:00:00,Debit,SUSHI TEI,-,5812,123297.87,1638997.56,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-54405,USR-231,2026-03-02 15:00:00,Debit,KMT KRL COMMUTER,-,4111,43414.01,4285420.73,Needs,Transportasi,0,Needs,Transportasi
TRX-52972,USR-238,2026-03-02 15:00:00,Debit,FOTO STOCK ONLINE,-,5734,14806.12,2238577.13,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-52744,USR-239,2026-03-02 15:00:00,Debit,SHELL INDONESIA,-,5541,229006.0,624684.18,Needs,Transportasi,0,Needs,Transportasi
TRX-53769,USR-240,2026-03-02 15:00:00,Debit,TOKOCRYPTO,-,6211,332410.02,376537.51,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-54153,USR-243,2026-03-02 15:00:00,Debit,OVO/DANA/GOPAY,-,6540,140221.74,616252.61,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-53115,USR-254,2026-03-02 15:00:00,Debit,SOCIOLLA,-,5977,1348064.62,2860974.07,Wants,Belanja Online & Fashion,1,Wants,Belanja Online & Fashion
TRX-53131,USR-262,2026-03-02 15:00:00,Debit,TIX.ID / KONSER,-,7832,141336.94,1938213.89,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-53117,USR-267,2026-03-02 15:00:00,Debit,KPR BANK,-,6012,2594201.77,2825603.32,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54385,USR-268,2026-03-02 15:00:00,Debit,STICKER TELEGRAM/WA,-,5734,10000.0,301509.37,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-55080,USR-271,2026-03-02 15:00:00,Debit,KMT KRL COMMUTER,-,4111,55450.06,3699088.37,Needs,Transportasi,0,Needs,Transportasi
TRX-52514,USR-281,2026-03-02 15:00:00,Debit,GRAB INDONESIA,-,4121,53952.11,2287020.75,Needs,Transportasi,0,Needs,Transportasi
TRX-54295,USR-283,2026-03-02 15:00:00,Debit,TIX.ID / KONSER,-,7832,201621.81,4349347.85,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-53833,USR-285,2026-03-02 15:00:00,Debit,SPOTIFY,-,4899,59529.0,4165595.72,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-53580,USR-287,2026-03-02 15:00:00,Debit,TIX.ID / KONSER,-,7832,147487.97,2683179.15,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-54417,USR-289,2026-03-02 15:00:00,Debit,SUPERINDO,-,5411,227964.28,1600173.65,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-54418,USR-289,2026-03-02 15:00:00,Debit,SPBU PERTAMINA,-,5541,9688.9,1590484.75,Needs,Transportasi,0,Needs,Transportasi
TRX-54421,USR-289,2026-03-02 15:00:00,Debit,E-READER/WEBTOON,-,5734,32580.77,1344025.1,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-54423,USR-289,2026-03-02 15:00:00,Debit,KOPI KENANGAN,-,5814,21476.47,979636.41,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-54346,USR-293,2026-03-02 15:00:00,Debit,PAKET DATA,-,4814,39957.73,4109008.98,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54945,USR-294,2026-03-02 15:00:00,Debit,PAKET DATA,-,4814,37598.38,4462939.38,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-53837,USR-303,2026-03-02 15:00:00,Debit,BPJS KESEHATAN,-,8099,150000.0,3769514.87,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-54590,USR-304,2026-03-02 15:00:00,Debit,SHOPEE,-,5311,129895.29,3808891.31,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-53805,USR-306,2026-03-02 15:00:00,Debit,APOTEK KIMIA FARMA,-,5912,84509.31,4181093.68,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-54979,USR-309,2026-03-02 15:00:00,Debit,SUPERINDO,-,5411,231064.43,4550456.84,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-54912,USR-314,2026-03-02 15:00:00,Debit,PLN MOBILE,-,4900,287042.88,892629.9,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54913,USR-314,2026-03-02 15:00:00,Debit,ALFAMART,-,5411,88844.08,803785.82,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-54463,USR-327,2026-03-02 15:00:00,Debit,OVO/DANA/GOPAY,-,6540,126083.15,3574991.77,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-52905,USR-333,2026-03-02 15:00:00,Debit,LAUNDRY KILOAN,-,7210,31753.17,5446457.39,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-52557,USR-335,2026-03-02 15:00:00,Debit,ALFAMART,-,5411,70991.82,2802705.17,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-52948,USR-336,2026-03-02 15:00:00,Debit,STEAM/VALORANT,-,7999,87837.94,2582901.34,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-52950,USR-336,2026-03-02 15:00:00,Debit,TABUNGAN EMAS PEGADAIAN,-,6012,214190.48,2292744.01,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-52567,USR-337,2026-03-02 15:00:00,Debit,PDAM,-,4900,139251.54,3828489.16,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54537,USR-338,2026-03-02 15:00:00,Debit,INDOMARET,-,5411,84853.6,4658092.2,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-52769,USR-342,2026-03-02 15:00:00,Debit,TOKOPEDIA,-,5311,221190.08,1434122.97,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-54973,USR-344,2026-03-02 15:00:00,Debit,TRF KE ANI ISWAHYUDI,BELI tOKeN,4829,49839.48,1867404.01,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-55090,USR-349,2026-03-02 15:00:00,Debit,APOTEK KIMIA FARMA,-,5912,110124.28,2136381.14,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-54036,USR-350,2026-03-02 15:00:00,Debit,FOTO STOCK ONLINE,-,5734,9500.41,1886142.76,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-54601,USR-351,2026-03-02 15:00:00,Debit,KRIPTO PLUANG,-,6211,454081.69,750078.18,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-53926,USR-356,2026-03-02 15:00:00,Debit,KMT KRL COMMUTER,-,4111,57601.12,4401752.95,Needs,Transportasi,0,Needs,Transportasi
TRX-52524,USR-357,2026-03-02 15:00:00,Debit,KMT KRL COMMUTER,-,4111,14052.06,4522237.69,Needs,Transportasi,0,Needs,Transportasi
TRX-53178,USR-358,2026-03-02 15:00:00,Debit,GRAB INDONESIA,-,4121,53894.27,935199.57,Needs,Transportasi,0,Needs,Transportasi
TRX-53484,USR-359,2026-03-02 15:00:00,Debit,AKSESORIS HP ONLINE,-,5311,14748.82,20732.73,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-55007,USR-360,2026-03-02 15:00:00,Debit,TIX.ID / KONSER,-,7832,154332.78,2821410.92,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-54856,USR-364,2026-03-02 15:00:00,Debit,SHOPEE,-,5311,191290.7,1582129.73,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-53564,USR-365,2026-03-02 15:00:00,Debit,RUMAH MAKAN PADANG,-,5812,43933.52,2723232.92,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-53338,USR-366,2026-03-02 15:00:00,Debit,INDIHOME,-,4900,352189.1,4497649.65,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54096,USR-371,2026-03-02 15:00:00,Debit,BIBIT REKSADANA,-,6211,510840.53,3316242.62,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-53369,USR-376,2026-03-02 15:00:00,Debit,APOTEK KIMIA FARMA,-,5912,99624.91,885256.13,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-53374,USR-376,2026-03-02 15:00:00,Debit,CANVA PRO,-,5734,50000.0,548581.89,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-54256,USR-379,2026-03-02 15:00:00,Debit,WARTEG,-,5812,26716.24,641279.76,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-54164,USR-384,2026-03-02 15:00:00,Debit,FOTOKOPI & PRINT,-,5111,7696.03,4598472.77,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-53823,USR-387,2026-03-02 15:00:00,Debit,FOTO STOCK ONLINE,-,5734,15653.63,3276103.24,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-54785,USR-388,2026-03-02 15:00:00,Debit,JAJANAN GEROBAK,-,5814,8550.07,1397180.53,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-52472,USR-389,2026-03-02 15:00:00,Debit,INDIHOME,-,4900,331906.5,4404792.21,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-53824,USR-396,2026-03-02 15:00:00,Debit,ASURANSI JIWA,-,6300,309685.77,2038978.57,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-53826,USR-396,2026-03-02 15:00:00,Debit,ICLOUD/GOOGLE ONE,-,5734,50349.0,1940865.14,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54062,USR-398,2026-03-02 15:00:00,Debit,FOTO STOCK ONLINE,-,5734,19157.07,1596040.22,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-53387,USR-401,2026-03-02 15:00:00,Debit,SOCIOLLA,-,5977,347312.31,12812100.54,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-53300,USR-405,2026-03-02 15:00:00,Debit,INDOMARET,-,5411,74169.74,15787262.04,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-54954,USR-414,2026-03-02 15:00:00,Debit,NOTION,-,5734,70000.0,6490826.77,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-53033,USR-418,2026-03-02 15:00:00,Debit,FITHUB/GYM,-,7997,258636.78,9675189.01,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-53865,USR-419,2026-03-02 15:00:00,Debit,ZARA INDONESIA,-,5651,642228.2,6161300.77,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-53885,USR-421,2026-03-02 15:00:00,Debit,NASI KUNING BU NUNUNG,-,5812,7407.48,1967871.71,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-54278,USR-422,2026-03-02 15:00:00,Debit,SPBU PERTAMINA,-,5541,56079.06,5031956.33,Needs,Transportasi,0,Needs,Transportasi
TRX-52928,USR-424,2026-03-02 15:00:00,Debit,INDOMARET,-,5411,45193.13,17066707.63,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-52929,USR-424,2026-03-02 15:00:00,Debit,ZARA INDONESIA,-,5651,924501.29,16142206.34,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-52937,USR-424,2026-03-02 15:00:00,Debit,UNIQLO INDONESIA,-,5651,394059.78,15262026.73,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-52938,USR-424,2026-03-02 15:00:00,Debit,STARBUCKS,-,5814,82749.31,15179277.42,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-52940,USR-424,2026-03-02 15:00:00,Debit,TRF KE IRSAD WASKITA,patungan listrik,4829,122020.76,14873278.19,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-52942,USR-424,2026-03-02 15:00:00,Debit,AJAIB SEKURITAS,-,6211,959742.2,13851054.9,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-54727,USR-428,2026-03-02 15:00:00,Debit,WATSONS/GUARDIAN,-,5977,158741.47,9721163.96,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-53951,USR-433,2026-03-02 15:00:00,Debit,GOJEK INDONESIA,-,4121,67553.3,8402520.51,Needs,Transportasi,0,Needs,Transportasi
TRX-54533,USR-435,2026-03-02 15:00:00,Debit,CICILAN MOBIL,-,6012,1696144.62,15761279.16,Needs,Transportasi,0,Needs,Transportasi
TRX-54534,USR-435,2026-03-02 15:00:00,Debit,UNIQLO INDONESIA,-,5651,577647.15,15183632.01,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-53572,USR-440,2026-03-02 15:00:00,Debit,FOTOKOPI & PRINT,-,5111,3612.13,17139309.94,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-53575,USR-440,2026-03-02 15:00:00,Debit,INDOMARET,-,5411,4708.0,16962160.36,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-54929,USR-444,2026-03-02 15:00:00,Debit,SHELL INDONESIA,-,5541,165795.27,14553630.48,Needs,Transportasi,0,Needs,Transportasi
TRX-53740,USR-448,2026-03-02 15:00:00,Debit,SPBU PERTAMINA,-,5541,110638.09,13166443.75,Needs,Transportasi,0,Needs,Transportasi
TRX-54302,USR-449,2026-03-02 15:00:00,Debit,SPBU PERTAMINA,-,5541,112588.89,15374974.9,Needs,Transportasi,0,Needs,Transportasi
TRX-53673,USR-450,2026-03-02 15:00:00,Debit,ALFAMART,-,5411,114638.86,10472848.14,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-52442,USR-451,2026-03-02 15:00:00,Debit,NOTION,-,5734,70000.0,6944663.02,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-54120,USR-453,2026-03-02 15:00:00,Debit,KPR BANK,-,6012,3424290.17,13666776.41,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54122,USR-453,2026-03-02 15:00:00,Debit,APOTEK KIMIA FARMA,-,5912,59703.94,13536620.83,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-53243,USR-454,2026-03-02 15:00:00,Debit,UNIQLO INDONESIA,-,5651,582945.09,4387583.5,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-53320,USR-455,2026-03-02 15:00:00,Debit,E-READER/WEBTOON,-,5734,22857.17,10615480.15,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-53327,USR-455,2026-03-02 15:00:00,Debit,AKSESORIS HP ONLINE,-,5311,52302.6,10405122.8,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-54570,USR-458,2026-03-02 15:00:00,Debit,ASURANSI JIWA,-,6300,543630.4,15941574.23,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-54915,USR-460,2026-03-02 15:00:00,Debit,NOTION,-,5734,71338.0,8257296.35,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-53174,USR-463,2026-03-02 15:00:00,Debit,UNIQLO INDONESIA,-,5651,371806.09,3630408.62,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-52799,USR-466,2026-03-02 15:00:00,Debit,JAJANAN GEROBAK,-,5814,14420.01,12403517.99,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-52801,USR-466,2026-03-02 15:00:00,Debit,CGV CINEMAS,-,7832,45959.12,12163153.8,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-52806,USR-466,2026-03-02 15:00:00,Debit,CANVA PRO,-,5734,50000.0,11700369.87,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-54506,USR-469,2026-03-02 15:00:00,Debit,ASURANSI JIWA,-,6300,3000925.73,3211788.42,Needs,Kesehatan & Perawatan Diri,1,Needs,Kesehatan & Perawatan Diri
TRX-53072,USR-471,2026-03-02 15:00:00,Debit,SPOTIFY,-,4899,263514.69,5655477.67,Wants,Hiburan & Langganan,1,Wants,Hiburan & Langganan
TRX-53468,USR-479,2026-03-02 15:00:00,Debit,PLN MOBILE,-,4900,196365.27,16393252.74,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-53111,USR-480,2026-03-02 15:00:00,Debit,STICKER TELEGRAM/WA,-,5734,10000.0,3806491.01,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-53971,USR-482,2026-03-02 15:00:00,Debit,TIX.ID / KONSER,-,7832,151945.87,1014968.07,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-54687,USR-483,2026-03-02 15:00:00,Debit,UNIQLO INDONESIA,-,5651,419623.58,5384811.11,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-52721,USR-484,2026-03-02 15:00:00,Debit,NETFLIX,-,4899,190495.0,4761305.88,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-52634,USR-486,2026-03-02 15:00:00,Debit,APOTEK KIMIA FARMA,-,5912,107871.87,17369638.99,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-54582,USR-489,2026-03-02 15:00:00,Debit,ES TEH KAMPUS,-,5814,11027.74,4693330.03,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-54583,USR-489,2026-03-02 15:00:00,Debit,FOTO STOCK ONLINE,-,5734,8139.41,4685190.63,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-52554,USR-498,2026-03-02 15:00:00,Debit,TRF KE JEFRI SUARTINI,kado ultah,4829,40955.13,12818438.0,Transfer,Transfer P2P,0,Wants,Belanja Online & Fashion
TRX-53185,USR-004,2026-03-02 16:00:00,Debit,ES TEH KAMPUS,-,5814,5718.49,294411.68,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-54301,USR-005,2026-03-02 16:00:00,Debit,SUPERINDO,-,5411,202515.58,341793.32,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-53617,USR-007,2026-03-02 16:00:00,Debit,"TRF KE KIANDRA MELANI, M.AK",utang mabar,4829,12696.94,66713.01,Transfer,Transfer P2P,0,Wants,Hiburan & Langganan
TRX-54456,USR-009,2026-03-02 16:00:00,Debit,FOTO STOCK ONLINE,-,5734,24578.08,2088215.26,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-52447,USR-010,2026-03-02 16:00:00,Debit,GOJEK INDONESIA,-,4121,47674.72,423601.81,Needs,Transportasi,0,Needs,Transportasi
TRX-54168,USR-013,2026-03-02 16:00:00,Debit,GOJEK INDONESIA,-,4121,32914.59,1758555.88,Needs,Transportasi,0,Needs,Transportasi
TRX-54173,USR-013,2026-03-02 16:00:00,Debit,PT INDO PREMIER SEKURITAS,-,6211,933705.27,431092.85,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-53099,USR-018,2026-03-02 16:00:00,Debit,SOCIOLLA,-,5977,177550.31,1548698.81,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-53543,USR-037,2026-03-02 16:00:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,1315440.53,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-54265,USR-042,2026-03-02 16:00:00,Debit,CAFE AESTHETIC,-,5814,77013.03,1746320.38,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-54267,USR-042,2026-03-02 16:00:00,Debit,TRF KE GILDA PRATAMA,kas kelas,4829,42218.4,1671221.57,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-54238,USR-052,2026-03-02 16:00:00,Debit,SPBU PERTAMINA,-,5541,149400.26,1203949.22,Needs,Transportasi,0,Needs,Transportasi
TRX-52687,USR-056,2026-03-02 16:00:00,Debit,ALFAMART,-,5411,108845.46,720273.01,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-52691,USR-056,2026-03-02 16:00:00,Debit,EMAS DIGITAL INDOGOLD,-,6012,95256.21,463632.69,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-54471,USR-065,2026-03-02 16:00:00,Debit,SUPERINDO,-,5411,191417.42,1268192.4,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-54473,USR-065,2026-03-02 16:00:00,Debit,SUPERINDO,-,5411,455381.35,795893.24,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-54480,USR-065,2026-03-02 16:00:00,Debit,TRF KE ANI MAULANA,utang mabar,4829,62834.36,488827.22,Transfer,Transfer P2P,0,Wants,Hiburan & Langganan
TRX-54482,USR-065,2026-03-02 16:00:00,Debit,OVO/DANA/GOPAY,-,6540,2101.12,244715.39,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-53106,USR-067,2026-03-02 16:00:00,Debit,STEAM/VALORANT,-,7999,69663.85,1852455.81,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-53108,USR-067,2026-03-02 16:00:00,Debit,TRF KE DADAP SIREGAR,BeLI tOken,4829,50904.26,1731551.54,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-53343,USR-068,2026-03-02 16:00:00,Debit,SHOPEE,-,5311,56891.97,1530688.91,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-52672,USR-073,2026-03-02 16:00:00,Debit,PAKET DATA,-,4814,82683.33,541602.31,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-55022,USR-088,2026-03-02 16:00:00,Debit,LAUNDRY KILOAN,-,7210,24943.91,669797.4,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-55023,USR-088,2026-03-02 16:00:00,Debit,E-TOLL FLAZZ,-,4784,97713.45,572083.95,Needs,Transportasi,0,Needs,Transportasi
TRX-53591,USR-090,2026-03-02 16:00:00,Debit,PLN MOBILE,-,4900,216964.33,513453.08,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-54231,USR-096,2026-03-02 16:00:00,Debit,INDOMARET,-,5411,56407.19,374639.13,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-53773,USR-098,2026-03-02 16:00:00,Debit,E-READER/WEBTOON,-,5734,26814.91,658989.12,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-52418,USR-105,2026-03-02 16:00:00,Debit,GOJEK INDONESIA,-,4121,26019.32,699562.8,Needs,Transportasi,0,Needs,Transportasi
TRX-53256,USR-109,2026-03-02 16:00:00,Debit,"TRF KE HJ. MILA ISWAHYUDI, M.TI.",bEli BAJu,4829,87598.22,63701.34,Transfer,Transfer P2P,0,Wants,Belanja Online & Fashion
TRX-53589,USR-112,2026-03-02 16:00:00,Debit,FOTO STOCK ONLINE,-,5734,13466.72,1869238.89,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-53066,USR-114,2026-03-02 16:00:00,Debit,AKSESORIS HP ONLINE,-,5311,1784.89,11307.54,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-52434,USR-125,2026-03-02 16:00:00,Debit,SPOTIFY,-,4899,60496.0,726615.56,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-53881,USR-130,2026-03-02 16:00:00,Debit,TIMEZONE,-,7999,78095.09,824418.66,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-54997,USR-131,2026-03-02 16:00:00,Debit,NOTION,-,5734,70000.0,204160.87,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-54814,USR-135,2026-03-02 16:00:00,Debit,GALON & GAS,-,5499,64470.86,1118149.78,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-54815,USR-135,2026-03-02 16:00:00,Debit,SUPERINDO,-,5411,161973.76,956176.02,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-53552,USR-140,2026-03-02 16:00:00,Debit,KLINIK PRATAMA,-,8099,93085.07,768054.96,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-54197,USR-143,2026-03-02 16:00:00,Debit,WARTEG,-,5812,24121.06,1444300.28,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-53761,USR-144,2026-03-02 16:00:00,Debit,PAKET DATA,-,4814,63180.53,74687.31,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-52815,USR-155,2026-03-02 16:00:00,Debit,CAFE AESTHETIC,-,5814,81625.15,1435848.61,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-53360,USR-169,2026-03-02 16:00:00,Debit,TIMEZONE,-,7999,121456.69,409375.16,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-54340,USR-172,2026-03-02 16:00:00,Debit,REKSADANA BAREKSA,-,6211,178421.2,305928.34,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-52822,USR-173,2026-03-02 16:00:00,Debit,BENGKEL MOTOR,-,7538,176713.1,626741.98,Needs,Transportasi,0,Needs,Transportasi
TRX-52824,USR-173,2026-03-02 16:00:00,Debit,GALON & GAS,-,5499,368893.55,207036.81,Needs,Groceries & Kebutuhan Pokok,1,Needs,Groceries & Kebutuhan Pokok
TRX-52584,USR-174,2026-03-02 16:00:00,Debit,KLINIK PRATAMA,-,8099,147729.16,1758664.15,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-52993,USR-177,2026-03-02 16:00:00,Debit,KOPI KENANGAN,-,5814,32346.46,2456190.3,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-53001,USR-177,2026-03-02 16:00:00,Debit,NOTION,-,5734,70000.0,2114919.85,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
